crd,website_input,website_final,http_status,display_name,adv_official_name,display_vs_adv_similarity,best_brand_candidate,best_brand_source,brand_match_to_display,brand_match_to_adv,best_legal_candidate,legal_match_to_adv,score,status,evidence_json
104961,https://lefavi.com/,https://lefavi.com/,200.0,LEFAVI WEALTH MANAGEMENT,,0,Lefavi Wealth Management,og_site_name,100,0,,0,70,Verified,"{""candidates"": {""title"": [""Lefavi: Wealth Management Firm in Salt Lake City, Utah""], ""og_site_name"": [""Lefavi Wealth Management""], ""og_title"": [""Lefavi: Wealth Management Firm in Salt Lake City, Utah""], ""h1"": [""Trustworthy Financial Advice Since 1980""], ""h2"": [""We Are Committed To You"", ""The Lefavi Process"", ""Lefavi Wealth Management""], ""logo_alt"": [""Lefavi Wealth Management"", ""lefavi""], ""footer_text_snippet"": [], ""jsonld_org_name"": [""Lefavi Wealth Managemen""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Lefavi Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105012,https://wingatewealthadvisors.com/,https://www.wingatewealthadvisors.com/,200.0,WINGATE WEALTH ADVISORS,,0,Wingate Wealth Advisors,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Lexington MA Fee Only Financial Advisor - Wingate Wealth Advisors""], ""og_site_name"": [""Wingate Wealth Advisors""], ""og_title"": [""Lexington MA Fee Only Financial Advisor - Wingate Wealth Advisors""], ""h1"": [""guide""], ""h2"": [""let us be your"", ""dream. plan. invest.""], ""logo_alt"": [], ""footer_text_snippet"": [""Contact Us 781-862-7100 450 Bedford Street Lexington, MA 02420 EMAIL US TODAY Your plan, your access We offer 24/7 access to tools and information about your account. As we work together to create your financial future, you can log in to re""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Wingate Wealth Advisors"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105022,https://intrinsicwealthcounsel.com/,https://intrinsicwealthcounsel.com/,200.0,INTRINSIC WEALTH COUNSEL,,0,Intrinsic Wealth Counsel,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Intrinsic Wealth Counsel - Fee-Only Financial Planning & Wealth Management""], ""og_site_name"": [""Intrinsic Wealth Counsel""], ""og_title"": [""Intrinsic Wealth Counsel - Fee-Only Financial Planning & Wealth Management""], ""h1"": [""Real Planning For Real Life.™""], ""h2"": [""Our Vision"", ""Who We Serve"", ""Real Planning For Real Life.™""], ""logo_alt"": [""Intrinsic Wealth Counsel - Horizontal Logo, Report"", ""Intrinsic Wealth Counsel - Horizontal White Logo, Report""], ""footer_text_snippet"": [""Compassionate fiduciaries serving individuals, families, and businesses. Intrinsic Wealth Counsel is an independent, fee-only financial planning and investment advisory firm here to serve you. Linkedin Facebook Arizona Offices 1255 W. Rio S""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Intrinsic Wealth Counsel"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105031,https://firstfinancial.com/,https://firstfinancial.com/,200.0,FIRST FINANCIAL ADVISORY SERVICES,,0,First Financial,og_site_name,62,0,,0,0,Needs Review,"{""candidates"": {""title"": [""First Financial® | Official Site""], ""og_site_name"": [""First Financial""], ""og_title"": [""Online Loans | Personal, Auto, and More | First Financial""], ""h1"": [""First Financial®""], ""h2"": [""Get funds in as little as 24 hours""], ""logo_alt"": [""First Financial"", ""toggle icon""], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""First Financial"", ""source"": ""og_site_name"", ""match_to_display"": 62, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105039,https://www.hfmonline.com/,https://hfmonline.com/,200.0,HARTFORD FINANCIAL MANAGEMENT,,0,Financial Planning & Wealth Management Services | HFM,title,58,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Financial Planning & Wealth Management Services | HFM""], ""og_site_name"": [""Stride Block Theme""], ""og_title"": [""Financial Planning & Wealth Management Services | HFM""], ""h1"": [""Plan with Purpose. Elevate Possibilities.""], ""h2"": [""Our Services"", ""Why HFM?"", ""Knowledge Is Your Best Investment""], ""logo_alt"": [""HFM Wealth Management"", ""HFM Logo""], ""footer_text_snippet"": [""Disclaimers & Disclosures Client Login Hartford Financial Management, Inc. (HFM) was founded in 1989 to offer a client-focused alternative to the common financial services model of investment management. We operate under our DBA name HFM We""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Financial Planning & Wealth Management Services | HFM"", ""source"": ""title"", ""match_to_display"": 58, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105062,https://www.tfcfinancial.com/,https://tfcfinancial.com/,200.0,TFC FINANCIAL MANAGEMENT,,0,Home | TFC Financial,title,76,0,,0,20,Needs Review,"{""candidates"": {""title"": [""Home | TFC Financial""], ""og_site_name"": [], ""og_title"": [""Home | TFC Financial""], ""h1"": [], ""h2"": [""Why Choose Us"", ""Our Focus""], ""logo_alt"": [""TFC Financial Logo Blue"", ""TFC Financial Logo White"", ""cnbc logo""], ""footer_text_snippet"": [""All Rights Reserved 2026 © TFC Financial Management 260 Franklin Street, Suite 1888, Boston, MA 02110 Phone: 617-210-6700 Accessibility Statement and Options | Contact | Legal & Compliance | Form CRS | | |""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Home | TFC Financial"", ""source"": ""title"", ""match_to_display"": 76, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105211,https://burtwealth.com/,https://burtwealth.com/,200.0,"BURT ASSOCIATES, INCORPORATED",,0,Burt Wealth Advisors,og_site_name,50,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Burt Wealth Advisors""], ""og_site_name"": [""Burt Wealth Advisors""], ""og_title"": [""Burt Wealth Advisors""], ""h1"": [""Rooted in tradition, growing through success since 1985.""], ""h2"": [""Simplifying Your Complex Financial & Investment Needs"", ""Elite professional associations and memberships."", ""Trusted partner, growing your most valuable assets.""], ""logo_alt"": [""Burt Wealth Advisors""], ""footer_text_snippet"": [""Call us: (301) 770-9880 Email: info@burtwealth.com Address: 6116 Executive Blvd #550 North Bethesda, MD 20852 Careers | Fee Schedule | Directions Form ADV | CRS | US Privacy Policy | Awards and Disclosure | GDPR Privacy © 2025 Burt Wealth A""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Burt Wealth Advisors"", ""source"": ""og_site_name"", ""match_to_display"": 50, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105336,https://obrienwp.com/,https://obrienwp.com/,200.0,O'BRIEN WEALTH PARTNERS,,0,O'Brien Wealth Partners,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Fee-Only Financial Advisors | Wealth Mgmt. | O'Brien WP""], ""og_site_name"": [""O'Brien Wealth Partners""], ""og_title"": [""Fee-Only Financial Advisors | Wealth Mgmt. | O'Brien WP""], ""h1"": [], ""h2"": [""We are excited to now be a part of Mercer Advisors.""], ""logo_alt"": [], ""footer_text_snippet"": [""O‘Brien Wealth Partners LLC 51 Sawyer Road, Suite 600 Waltham, MA 02453 P 617-547-6717 F 617-830-0822 [email protected] Privacy Policy Consumer Privacy Notice Legal Form ADV Form CRS Copyright © 2026 O‘Brien Wealth Partners LLC All rights r""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""O'Brien Wealth Partners"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105343,https://baldwinwealth.com/,,,BALDWIN WEALTH PARTNERS,,0,,,0,0,,0,0,Needs Review,"{""candidates"": {""title"": [], ""og_site_name"": [], ""og_title"": [], ""h1"": [], ""h2"": [], ""logo_alt"": [], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": null, ""source"": null, ""match_to_display"": 0, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105348,https://creativeplanning.com/,https://creativeplanning.com/,200.0,CREATIVE PLANNING,,0,Creative Planning,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Wealth Management | Financial Planning Advisors | Creative Planning""], ""og_site_name"": [""Creative Planning""], ""og_title"": [""Creative Planning | Wealth Management & Investment Services""], ""h1"": [""Fiduciary Wealth Management & Family Office Services""], ""h2"": [""Awards & Recognition"", ""By the Numbers"", ""Featured Insights""], ""logo_alt"": [""Creative Planning"", ""Small Image""], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Creative Planning"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105433,https://www.alpwm.com/,https://www.alpwm.com/,200.0,ALPINE WEALTH ADVISORS,,0,"Alpine Wealth Management, LLC",og_site_name,52,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Home | Alpine Wealth Management, LLC""], ""og_site_name"": [""Alpine Wealth Management, LLC""], ""og_title"": [""Home""], ""h1"": [], ""h2"": [""Who We Serve"", ""Speak to a Professional""], ""logo_alt"": [""Broker Check"", ""Alpine Wealth Management, LLC Home""], ""footer_text_snippet"": [""Contact Office: (720) 769-9199 x 101 Mobile: (202) 277-8781 14143 Denver West Parkway Suite 100 Golden, CO 80401 Series 66, Series 7, Life & Health joe.murto@alpwm.com Quick Links Retirement Investment Estate Insurance Tax Money Lifestyle L""], ""jsonld_org_name"": [""Alpine Wealth Management, LLC""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Alpine Wealth Management, LLC"", ""source"": ""og_site_name"", ""match_to_display"": 52, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105439,https://accredited.com/,https://www.accredited.com/,200.0,ACCREDITED INVESTORS,,0,Accredited New 2023,og_site_name,66,0,Accredited Investors Wealth Management®,0,0,Needs Review,"{""candidates"": {""title"": [""Wealth Management in Minnesota | Accredited Investors""], ""og_site_name"": [""Accredited New 2023""], ""og_title"": [""Wealth Management in Minnesota | Accredited Investors""], ""h1"": [""Fiduciary"", ""Our Services"", ""Get in touch""], ""h2"": [""Are you working with a team who puts your best interests first?"", ""How can your wealth support your values?"", ""Our Prominent Services""], ""logo_alt"": [], ""footer_text_snippet"": [""Get in touch We'd love to hear from you. Our team is ready to serve your needs. PHONE 952-841-2222 ADDRESS Accredited Investors Wealth Management® 5200 West 73rd Street Edina Minnesota 55439 Let Us Help You You will be served by a talented""], ""jsonld_org_name"": [""Accredited Investors Wealth Management®""], ""jsonld_org_legalName"": [""Accredited Investors Wealth Management®""]}, ""best_brand"": {""candidate"": ""Accredited New 2023"", ""source"": ""og_site_name"", ""match_to_display"": 66, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105472,https://facadvisor.com/,https://facadvisor.com/,200.0,FINANCIAL ADVISORY CORPORATION,,0,,,0,0,,0,0,Needs Review,"{""candidates"": {""title"": [], ""og_site_name"": [], ""og_title"": [], ""h1"": [], ""h2"": [], ""logo_alt"": [], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": null, ""source"": null, ""match_to_display"": 0, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105524,https://eadsheald.com/,https://www.eadsheald.com/,200.0,R. STEWART EADS INVESTMENT COUNSEL,,0,Eads & Heald Wealth Management,h1,52,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Wealth Management | Atlanta | Eads & Heald Wealth Management""], ""og_site_name"": [""Eads & Heald""], ""og_title"": [""Wealth Management | Atlanta | Eads & Heald Wealth Management""], ""h1"": [""Eads & Heald Wealth Management""], ""h2"": [""Our Mission is the Preservation & Growth of Client Assets Since 1987, 150 Years Combined Experience""], ""logo_alt"": [], ""footer_text_snippet"": [""Home About Our Services News & Resources Contact FAQ Client Portal More Use tab to navigate through the menu items. Book Appointment Additional Links Our Core Strengths Pro Bono & Community Investment Education Manager Biographies SEC Form""], ""jsonld_org_name"": [""Eads &amp; Heald Wealth Management""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Eads & Heald Wealth Management"", ""source"": ""h1"", ""match_to_display"": 52, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105638,https://briaud.com/,https://www.briaud.com/,200.0,BRIAUD FINANCIAL PLANNING,,0,Briaud Financial Advisors,og_site_name,64,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Home - Briaud""], ""og_site_name"": [""Briaud Financial Advisors""], ""og_title"": [""Home - Briaud""], ""h1"": [""Working with Briaud"", ""News"", ""Contact Us""], ""h2"": [""Briaud enables you to focus on the better things in life and worry less about money"", ""Your Trusted Partner for All of Life's Stages."", ""What We Do""], ""logo_alt"": [""Briaud Logo""], ""footer_text_snippet"": [""Services Who We Work For Fees & Minimums Trust Services Investment Management Financial Planning Becoming a Client Initial Meeting Goal Setting Financial Plan About Us Our Story Our Team Our Blog Contact 979-260-9771 Careers Press ©2022 Bri""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Briaud Financial Advisors"", ""source"": ""og_site_name"", ""match_to_display"": 64, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
105643,https://finsyn.com/,https://www.finsyn.com/,200.0,FINANCIAL SYNERGIES WEALTH ADVISORS,,0,Financial Synergies Wealth Advisors logo,logo_alt,93,0,,0,70,Verified,"{""candidates"": {""title"": [""Financial Advisor | Financial Synergies Wealth | Houston, TX""], ""og_site_name"": [""Financial Advisor Houston | Financial Synergies Wealth Advisors""], ""og_title"": [""Home""], ""h1"": [""FEE-ONLY FINANCIAL ADVISOR IN HOUSTON, TX""], ""h2"": [""Simplify Y our Financial Life"", ""3RD YEAR IN A ROW!"", ""Tailored Wealth Management Strategies That Put Your Interests First.""], ""logo_alt"": [""Financial Synergies Wealth Advisors logo""], ""footer_text_snippet"": [], ""jsonld_org_name"": [""Financial Synergies Wealth Advisors""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Financial Synergies Wealth Advisors logo"", ""source"": ""logo_alt"", ""match_to_display"": 93, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
